city,timestamp,temperature,season
Moscow,2016-10-27,5.077359735451042,autumn
Moscow,2016-10-28,15.562136781031423,autumn
Moscow,2016-10-29,1.09259025899265,autumn
Moscow,2016-10-30,12.689247668482645,autumn
Moscow,2016-10-31,14.228244156678636,autumn
Moscow,2016-11-01,-0.3199097334456944,autumn
Moscow,2016-11-02,16.935736500210872,autumn
Moscow,2016-11-03,10.088208957202001,autumn
Moscow,2016-11-04,2.9267934128813726,autumn
Moscow,2016-11-05,8.063965165285483,autumn
Moscow,2016-11-06,6.383535491493061,autumn
Moscow,2016-11-07,3.6248575824090077,autumn
Moscow,2016-11-08,5.424866438944743,autumn
Moscow,2016-11-09,2.276691651423583,autumn
Moscow,2016-11-10,13.212034678815892,autumn
Moscow,2016-11-11,5.809237552594984,autumn
Moscow,2016-11-12,10.685794155612559,autumn
Moscow,2016-11-13,14.46493696816002,autumn
Moscow,2016-11-14,3.075684806936777,autumn
Moscow,2016-11-15,1.7042846596245234,autumn
Moscow,2016-11-16,12.50742699490102,autumn
Moscow,2016-11-17,9.164158873881874,autumn
Moscow,2016-11-18,10.592925388048112,autumn
Moscow,2016-11-19,11.047694190415491,autumn
Moscow,2016-11-20,12.725097028881816,autumn
Moscow,2016-11-21,14.945023403642246,autumn
Moscow,2016-11-22,10.762569645735908,autumn
Moscow,2016-11-23,5.641155665590636,autumn
Moscow,2016-11-24,8.321496743577638,autumn
Moscow,2016-11-25,-2.992854890115103,autumn
Moscow,2016-11-26,15.085257522644621,autumn
Moscow,2016-11-27,11.232452323289433,autumn
Moscow,2016-11-28,11.06706259032766,autumn
Moscow,2016-11-29,7.406518541814833,autumn
Moscow,2016-11-30,14.793837464808124,autumn
Moscow,2016-12-01,-12.599056933624542,winter
Moscow,2016-12-02,-7.959049343946157,winter
Moscow,2016-12-03,-17.40713823469776,winter
Moscow,2016-12-04,-8.039824745409462,winter
Moscow,2016-12-05,-10.13999268306865,winter
Moscow,2016-12-06,-10.171197799805261,winter
Moscow,2016-12-07,-6.472533440851775,winter
Moscow,2016-12-08,-12.272144032208757,winter
Moscow,2016-12-09,-8.770745520828019,winter
Moscow,2016-12-10,-0.4149613669639276,winter
Moscow,2016-12-11,-10.943360987551264,winter
Moscow,2016-12-12,-11.378339718316777,winter
Moscow,2016-12-13,-14.021325856203191,winter
Moscow,2016-12-14,-8.405108827083655,winter
Moscow,2016-12-15,-10.324784268085992,winter
Moscow,2016-12-16,-7.6429018644653635,winter
Moscow,2016-12-17,-9.796026586100089,winter
Moscow,2016-12-18,-7.1237667877168995,winter
Moscow,2016-12-19,-3.6434679625738795,winter
Moscow,2016-12-20,-7.477048007630686,winter
Moscow,2016-12-21,-10.181900805488251,winter
Moscow,2016-12-22,-12.495694827780605,winter
Moscow,2016-12-23,-3.42824753639575,winter
Moscow,2016-12-24,-9.131850721458248,winter
Moscow,2016-12-25,-9.940253518482878,winter
Moscow,2016-12-26,-9.380087273786037,winter
Moscow,2016-12-27,-8.589316146376024,winter
Moscow,2016-12-28,-12.259465366335785,winter
Moscow,2016-12-29,-15.866460913165923,winter
Moscow,2016-12-30,-15.11582803573546,winter
Moscow,2016-12-31,-14.028489318310633,winter
Moscow,2017-01-01,-3.241770474125013,winter
Moscow,2017-01-02,-12.0658867257742,winter
Moscow,2017-01-03,-11.516379277080137,winter
Moscow,2017-01-04,-12.958997425920575,winter
Moscow,2017-01-05,-8.21497672278798,winter
Moscow,2017-01-06,-10.070275793324027,winter
Moscow,2017-01-07,-10.944673830424412,winter
Moscow,2017-01-08,-11.691439080566553,winter
Moscow,2017-01-09,-3.1600027595562183,winter
Moscow,2017-01-10,-17.30706713733887,winter
Moscow,2017-01-11,-8.407875564364147,winter
Moscow,2017-01-12,-9.292432048182775,winter
Moscow,2017-01-13,-8.573318580369449,winter
Moscow,2017-01-14,-11.586357494775926,winter
Moscow,2017-01-15,-4.39978481256308,winter
Moscow,2017-01-16,-13.125097923067564,winter
Moscow,2017-01-17,-4.405093601382739,winter
Moscow,2017-01-18,-4.123736379668106,winter
Moscow,2017-01-19,-12.567797705587122,winter
Moscow,2017-01-20,-7.149524444498304,winter
Moscow,2017-01-21,-10.462435647096445,winter
Moscow,2017-01-22,-9.825628186330363,winter
Moscow,2017-01-23,-12.206171832221747,winter
Moscow,2017-01-24,-7.60619085887732,winter
Moscow,2017-01-25,-14.423139334133682,winter
Moscow,2017-01-26,-9.075875400331531,winter
Moscow,2017-01-27,-4.879898017257957,winter
Moscow,2017-01-28,-6.240072432007565,winter
Moscow,2017-01-29,-5.749855757334395,winter
Moscow,2017-01-30,-22.16174652518334,winter
Moscow,2017-01-31,-14.51446947256543,winter
Moscow,2017-02-01,3.930162293708719,winter
Moscow,2017-02-02,-12.619196897733893,winter
Moscow,2017-02-03,-12.71119237727346,winter
Moscow,2017-02-04,-6.913972981409297,winter
Moscow,2017-02-05,-17.141745252590823,winter
Moscow,2017-02-06,-4.299172178722599,winter
Moscow,2017-02-07,-16.83942930210748,winter
Moscow,2017-02-08,-11.468482882893225,winter
Moscow,2017-02-09,-13.143083888240662,winter
Moscow,2017-02-10,-17.45786202762128,winter
Moscow,2017-02-11,-5.731914375457179,winter
Moscow,2017-02-12,-12.823169677798198,winter
Moscow,2017-02-13,-14.902762574541502,winter
Moscow,2017-02-14,-10.481322072176326,winter
Moscow,2017-02-15,-12.903958512102722,winter
Moscow,2017-02-16,-16.903254206557925,winter
Moscow,2017-02-17,-6.9855098209881135,winter
Moscow,2017-02-18,-1.4564352589899805,winter
Moscow,2017-02-19,-5.949713824092512,winter
Moscow,2017-02-20,-5.604971687249673,winter
Moscow,2017-02-21,-21.06853504109647,winter
Moscow,2017-02-22,-0.6222985501754295,winter
Moscow,2017-02-23,-10.726828318176766,winter
Moscow,2017-02-24,-2.3219734356222546,winter
Moscow,2017-02-25,-8.369513301074695,winter
Moscow,2017-02-26,-8.83592361554556,winter
Moscow,2017-02-27,-6.941131356999923,winter
Moscow,2017-02-28,-11.992551625682282,winter
Moscow,2017-03-01,1.089532218158359,spring
Moscow,2017-03-02,4.506456102031474,spring
Moscow,2017-03-03,3.1436442475482806,spring
Moscow,2017-03-04,17.969446888057202,spring
Moscow,2017-03-05,13.776749854600595,spring
Moscow,2017-03-06,0.15583604846426624,spring
Moscow,2017-03-07,0.35609891854518594,spring
Moscow,2017-03-08,6.562716742364355,spring
Moscow,2017-03-09,8.375270644999429,spring
Moscow,2017-03-10,13.266061738691494,spring
Moscow,2017-03-11,2.326613844517368,spring
Moscow,2017-03-12,2.2895069565617128,spring
Moscow,2017-03-13,-12.513933297283092,spring
Moscow,2017-03-14,1.2023244680686358,spring
Moscow,2017-03-15,1.997461359791079,spring
Moscow,2017-03-16,1.9349642906065876,spring
Moscow,2017-03-17,-3.2978655710166436,spring
Moscow,2017-03-18,0.6650836330787149,spring
Moscow,2017-03-19,5.475232706485061,spring
Moscow,2017-03-20,-2.1252180461314047,spring
Moscow,2017-03-21,0.5647394375180932,spring
Moscow,2017-03-22,1.1985755048491216,spring
Moscow,2017-03-23,7.495300530452288,spring
Moscow,2017-03-24,2.944907959737576,spring
Moscow,2017-03-25,7.717576090244673,spring
Moscow,2017-03-26,8.092159191732904,spring
Moscow,2017-03-27,2.133765383583717,spring
Moscow,2017-03-28,14.641377208169912,spring
Moscow,2017-03-29,8.57707536651967,spring
Moscow,2017-03-30,3.9310530354181075,spring
Moscow,2017-03-31,3.6888878110145296,spring
Moscow,2017-04-01,0.608789988330158,spring
Moscow,2017-04-02,16.49502719795166,spring
Moscow,2017-04-03,1.5025096199045995,spring
Moscow,2017-04-04,14.190052446712372,spring
Moscow,2017-04-05,5.7469077333014615,spring
Moscow,2017-04-06,6.2465886381188,spring
Moscow,2017-04-07,4.306767615831084,spring
Moscow,2017-04-08,7.256717520092652,spring
Moscow,2017-04-09,1.2256630004693099,spring
Moscow,2017-04-10,-2.156193302607896,spring
Moscow,2017-04-11,-4.222366829922358,spring
Moscow,2017-04-12,10.185076498567742,spring
Moscow,2017-04-13,11.77324454873641,spring
Moscow,2017-04-14,3.1668549964601995,spring
Moscow,2017-04-15,3.1893484911080945,spring
Moscow,2017-04-16,1.3437027818793137,spring
Moscow,2017-04-17,6.434809497461794,spring
Moscow,2017-04-18,11.84345001004081,spring
Moscow,2017-04-19,8.443310934000905,spring
Moscow,2017-04-20,3.654947456352576,spring
Moscow,2017-04-21,-0.45165154582346023,spring
Moscow,2017-04-22,3.5584018584583865,spring
Moscow,2017-04-23,1.6680047726525786,spring
Moscow,2017-04-24,3.627039084687027,spring
Moscow,2017-04-25,8.092904430454645,spring
Moscow,2017-04-26,1.24386867665456,spring
Moscow,2017-04-27,8.188166595876236,spring
Moscow,2017-04-28,10.436797899248427,spring
Moscow,2017-04-29,8.83530921817627,spring
Moscow,2017-04-30,7.380870491744942,spring
Moscow,2017-05-01,6.3516015313509255,spring
Moscow,2017-05-02,5.850666771620604,spring
Moscow,2017-05-03,4.929825051456028,spring
Moscow,2017-05-04,11.236220366404158,spring
Moscow,2017-05-05,12.736205479847765,spring
Moscow,2017-05-06,11.160416868427532,spring
Moscow,2017-05-07,7.952580651275808,spring
Moscow,2017-05-08,4.31981039579153,spring
Moscow,2017-05-09,4.229670576973269,spring
Moscow,2017-05-10,5.580826580080901,spring
Moscow,2017-05-11,-0.8048975345516274,spring
Moscow,2017-05-12,7.382932330664213,spring
Moscow,2017-05-13,10.833177450296784,spring
Moscow,2017-05-14,5.879241807206591,spring
Moscow,2017-05-15,6.7331460504201095,spring
Moscow,2017-05-16,1.1830303659650236,spring
Moscow,2017-05-17,7.8054301496043275,spring
Moscow,2017-05-18,10.334588890648543,spring
Moscow,2017-05-19,1.1187951068612731,spring
Moscow,2017-05-20,14.044753071221544,spring
Moscow,2017-05-21,-6.3857309553930754,spring
Moscow,2017-05-22,6.137368150204695,spring
Moscow,2017-05-23,0.30482584879684893,spring
Moscow,2017-05-24,7.989290385081968,spring
Moscow,2017-05-25,2.2628465492380023,spring
Moscow,2017-05-26,-2.1182653582990794,spring
Moscow,2017-05-27,1.3214703499902942,spring
Moscow,2017-05-28,7.920485001464548,spring
Moscow,2017-05-29,-0.9407295922445797,spring
Moscow,2017-05-30,2.101282934126179,spring
Moscow,2017-05-31,8.279597274871847,spring
Moscow,2017-06-01,18.44354899687654,summer
Moscow,2017-06-02,12.497505235993064,summer
Moscow,2017-06-03,24.66570422553958,summer
Moscow,2017-06-04,22.58934506981104,summer
Moscow,2017-06-05,19.052903689560463,summer
Moscow,2017-06-06,17.31664917672089,summer
Moscow,2017-06-07,20.496682032260406,summer
Moscow,2017-06-08,18.145374280912648,summer
Moscow,2017-06-09,16.152256632271495,summer
Moscow,2017-06-10,9.582330088911162,summer
Moscow,2017-06-11,22.14783228945933,summer
Moscow,2017-06-12,24.423225095101,summer
Moscow,2017-06-13,13.51735859633263,summer
Moscow,2017-06-14,15.688265510596722,summer
Moscow,2017-06-15,23.579707256843584,summer
Moscow,2017-06-16,13.691059328514289,summer
Moscow,2017-06-17,11.273021207049311,summer
Moscow,2017-06-18,30.141838991556995,summer
Moscow,2017-06-19,22.435981160122658,summer
Moscow,2017-06-20,21.67559476810471,summer
Moscow,2017-06-21,26.764659736292206,summer
Moscow,2017-06-22,13.179711231654267,summer
Moscow,2017-06-23,21.06332625166711,summer
Moscow,2017-06-24,26.456862330531024,summer
Moscow,2017-06-25,12.40673649182545,summer
Moscow,2017-06-26,21.409955457538008,summer
Moscow,2017-06-27,14.25239476611172,summer
Moscow,2017-06-28,19.32607730491169,summer
Moscow,2017-06-29,11.577496565624843,summer
Moscow,2017-06-30,13.80869315225879,summer
Moscow,2017-07-01,10.887455313584123,summer
Moscow,2017-07-02,25.00925154965091,summer
Moscow,2017-07-03,15.748387178423364,summer
Moscow,2017-07-04,15.943636902293878,summer
Moscow,2017-07-05,14.630733752176534,summer
Moscow,2017-07-06,17.14687441294105,summer
Moscow,2017-07-07,15.788681528917682,summer
Moscow,2017-07-08,27.63795011362535,summer
Moscow,2017-07-09,21.71927329791858,summer
Moscow,2017-07-10,15.142179241445788,summer
Moscow,2017-07-11,12.601626318563712,summer
Moscow,2017-07-12,12.273288868896948,summer
Moscow,2017-07-13,23.824175808953438,summer
Moscow,2017-07-14,28.37300870800223,summer
Moscow,2017-07-15,14.877342695502174,summer
Moscow,2017-07-16,12.006237248955825,summer
Moscow,2017-07-17,14.568658908675296,summer
Moscow,2017-07-18,17.42539945999892,summer
Moscow,2017-07-19,13.87393857459914,summer
Moscow,2017-07-20,16.07629754959785,summer
Moscow,2017-07-21,15.954363170939459,summer
Moscow,2017-07-22,16.507540761924826,summer
Moscow,2017-07-23,13.084567489185362,summer
Moscow,2017-07-24,21.860189178109245,summer
Moscow,2017-07-25,16.73434840138357,summer
Moscow,2017-07-26,24.171996369446795,summer
Moscow,2017-07-27,20.48744401288726,summer
Moscow,2017-07-28,21.36847895594191,summer
Moscow,2017-07-29,17.884136295804723,summer
Moscow,2017-07-30,25.897569656669027,summer
Moscow,2017-07-31,10.765675959702659,summer
Moscow,2017-08-01,16.402123160831863,summer
Moscow,2017-08-02,18.983473749298373,summer
Moscow,2017-08-03,12.511756935133278,summer
Moscow,2017-08-04,12.245197658596588,summer
Moscow,2017-08-05,19.014666686564095,summer
Moscow,2017-08-06,21.58856233606685,summer
Moscow,2017-08-07,13.702346332038434,summer
Moscow,2017-08-08,13.558091056958656,summer
Moscow,2017-08-09,9.747545828331894,summer
Moscow,2017-08-10,19.67446578575088,summer
Moscow,2017-08-11,14.444237842049434,summer
Moscow,2017-08-12,22.75972855380214,summer
Moscow,2017-08-13,17.082840381904088,summer
Moscow,2017-08-14,20.131044881931356,summer
Moscow,2017-08-15,19.9174502402001,summer
Moscow,2017-08-16,17.663917829747636,summer
Moscow,2017-08-17,15.314289693909199,summer
Moscow,2017-08-18,21.461988173842776,summer
Moscow,2017-08-19,23.958111535708163,summer
Moscow,2017-08-20,21.421608746676313,summer
Moscow,2017-08-21,17.101695983530256,summer
Moscow,2017-08-22,3.910368492115765,summer
Moscow,2017-08-23,14.96397879923732,summer
Moscow,2017-08-24,23.147086436252497,summer
Moscow,2017-08-25,21.61619592838285,summer
Moscow,2017-08-26,15.031183848067977,summer
Moscow,2017-08-27,22.99240515622065,summer
Moscow,2017-08-28,21.064305619755032,summer
Moscow,2017-08-29,14.465417275057138,summer
Moscow,2017-08-30,13.39539776798301,summer
Moscow,2017-08-31,13.694345325869103,summer
Moscow,2017-09-01,5.345559443922834,autumn
Moscow,2017-09-02,10.636231239380372,autumn
Moscow,2017-09-03,7.728755998266729,autumn
Moscow,2017-09-04,2.623413721034505,autumn
Moscow,2017-09-05,11.745353614983966,autumn
Moscow,2017-09-06,13.147153105584078,autumn
Moscow,2017-09-07,17.582062902733853,autumn
Moscow,2017-09-08,3.923564366293985,autumn
Moscow,2017-09-09,15.01260396901243,autumn
Moscow,2017-09-10,14.51460549695964,autumn
Moscow,2017-09-11,4.936395399329137,autumn
Moscow,2017-09-12,7.844130852036172,autumn
Moscow,2017-09-13,12.046602615875248,autumn
Moscow,2017-09-14,0.4771655973885309,autumn
Moscow,2017-09-15,6.611524366053022,autumn
Moscow,2017-09-16,11.373316511113684,autumn
Moscow,2017-09-17,2.2417644994751322,autumn
Moscow,2017-09-18,-4.80235184188108,autumn
Moscow,2017-09-19,11.297631154281152,autumn
Moscow,2017-09-20,9.017693800972237,autumn
Moscow,2017-09-21,4.9910692372103656,autumn
Moscow,2017-09-22,6.20739369537522,autumn
Moscow,2017-09-23,9.376109548095524,autumn
Moscow,2017-09-24,9.48883596076746,autumn
Moscow,2017-09-25,7.4368247965544985,autumn
Moscow,2017-09-26,21.844996575109032,autumn
Moscow,2017-09-27,10.979328011290562,autumn
Moscow,2017-09-28,11.13158696217329,autumn
Moscow,2017-09-29,10.536502308786078,autumn
Moscow,2017-09-30,4.739278750287408,autumn
Moscow,2017-10-01,7.346989921507358,autumn
Moscow,2017-10-02,6.406010045892057,autumn
Moscow,2017-10-03,8.095573921862972,autumn
Moscow,2017-10-04,1.8949426598795736,autumn
Moscow,2017-10-05,10.217743394609036,autumn
Moscow,2017-10-06,8.320929451405469,autumn
Moscow,2017-10-07,12.529609219883287,autumn
Moscow,2017-10-08,5.344820496189595,autumn
Moscow,2017-10-09,5.182532251176408,autumn
Moscow,2017-10-10,8.6223260651397,autumn
Moscow,2017-10-11,13.57958553114268,autumn
Moscow,2017-10-12,7.955987609826682,autumn
Moscow,2017-10-13,12.112285707071687,autumn
Moscow,2017-10-14,8.778464309702244,autumn
Moscow,2017-10-15,10.049690350376217,autumn
Moscow,2017-10-16,8.911409174741845,autumn
Moscow,2017-10-17,7.818856762096982,autumn
Moscow,2017-10-18,22.22343217777738,autumn
Moscow,2017-10-19,3.047291258919418,autumn
Moscow,2017-10-20,2.74809040687985,autumn
Moscow,2017-10-21,11.653360847952221,autumn
Moscow,2017-10-22,8.34004713320195,autumn
Moscow,2017-10-23,2.0273665417888127,autumn
Moscow,2017-10-24,2.5957769613002846,autumn
Moscow,2017-10-25,14.432662821523277,autumn
Moscow,2017-10-26,9.250158001275814,autumn
Moscow,2017-10-27,9.387246787675577,autumn
Moscow,2017-10-28,12.42563978369843,autumn
Moscow,2017-10-29,3.7283389569572147,autumn
Moscow,2017-10-30,7.112274875300225,autumn
Moscow,2017-10-31,3.650094079553564,autumn
Moscow,2017-11-01,0.641218012122267,autumn
Moscow,2017-11-02,8.554734243012058,autumn
Moscow,2017-11-03,11.924847271683998,autumn
Moscow,2017-11-04,3.773854651288099,autumn
Moscow,2017-11-05,0.7914387320955498,autumn
Moscow,2017-11-06,7.200073567519104,autumn
Moscow,2017-11-07,9.123388237938734,autumn
Moscow,2017-11-08,8.84822662129913,autumn
Moscow,2017-11-09,1.840486096325467,autumn
Moscow,2017-11-10,5.384363119873356,autumn
Moscow,2017-11-11,1.0017933282387412,autumn
Moscow,2017-11-12,13.317125603045211,autumn
Moscow,2017-11-13,2.153735014674327,autumn
Moscow,2017-11-14,0.5668116371313845,autumn
Moscow,2017-11-15,15.1766351444306,autumn
Moscow,2017-11-16,11.329827306816869,autumn
Moscow,2017-11-17,0.43665202459036223,autumn
Moscow,2017-11-18,1.89455872448531,autumn
Moscow,2017-11-19,7.652224297243995,autumn
Moscow,2017-11-20,15.436830142931967,autumn
Moscow,2017-11-21,3.7610512747937612,autumn
Moscow,2017-11-22,4.928851866947767,autumn
Moscow,2017-11-23,15.788018165975586,autumn
Moscow,2017-11-24,6.252431155789649,autumn
Moscow,2017-11-25,2.9882130900514685,autumn
Moscow,2017-11-26,11.35657585917395,autumn
Moscow,2017-11-27,9.377496859771645,autumn
Moscow,2017-11-28,9.227592104012789,autumn
Moscow,2017-11-29,13.044213407553917,autumn
Moscow,2017-11-30,10.517519462725813,autumn
Moscow,2017-12-01,-16.662953225784605,winter
Moscow,2017-12-02,-5.671871415703532,winter
Moscow,2017-12-03,-12.580778491572705,winter
Moscow,2017-12-04,-13.333448796477983,winter
Moscow,2017-12-05,-19.218679993908903,winter
Moscow,2017-12-06,-2.919829550730073,winter
Moscow,2017-12-07,-10.992689194726564,winter
Moscow,2017-12-08,-8.66577615842086,winter
Moscow,2017-12-09,-11.777082321445993,winter
Moscow,2017-12-10,-11.715743533624497,winter
Moscow,2017-12-11,-14.50266422418105,winter
Moscow,2017-12-12,-13.43900800070321,winter
Moscow,2017-12-13,-11.30160573492361,winter
Moscow,2017-12-14,-14.767074815547193,winter
Moscow,2017-12-15,-8.199878380120955,winter
Moscow,2017-12-16,-6.524957500606413,winter
Moscow,2017-12-17,-18.403405263797836,winter
Moscow,2017-12-18,-4.220816866185924,winter
Moscow,2017-12-19,-11.302707731320266,winter
Moscow,2017-12-20,-0.4534821681856531,winter
Moscow,2017-12-21,-6.095025933640985,winter
Moscow,2017-12-22,-15.90306879683502,winter
Moscow,2017-12-23,-6.1229360792133,winter
Moscow,2017-12-24,-5.583082341903958,winter
Moscow,2017-12-25,-4.199668691027339,winter
Moscow,2017-12-26,-11.668559549416516,winter
Moscow,2017-12-27,-17.902347678829518,winter
Moscow,2017-12-28,-6.722676665063947,winter
Moscow,2017-12-29,-3.903616015381025,winter
Moscow,2017-12-30,-10.785240401490052,winter
Moscow,2017-12-31,-0.9551347350350046,winter
Moscow,2018-01-01,-11.927072671985831,winter
Moscow,2018-01-02,-10.257445770054646,winter
Moscow,2018-01-03,-16.050996831431405,winter
Moscow,2018-01-04,-5.696209781369574,winter
Moscow,2018-01-05,-17.785843183041482,winter
Moscow,2018-01-06,-7.243377939862851,winter
Moscow,2018-01-07,-10.264220064522673,winter
Moscow,2018-01-08,-3.8540898891439017,winter
Moscow,2018-01-09,-14.486571051420327,winter
Moscow,2018-01-10,-8.83451593460847,winter
Moscow,2018-01-11,-13.852926252513695,winter
Moscow,2018-01-12,-11.564027427027018,winter
Moscow,2018-01-13,-18.982288729737284,winter
Moscow,2018-01-14,-12.549797639923321,winter
Moscow,2018-01-15,-8.793266821932313,winter
Moscow,2018-01-16,-1.732332423052851,winter
Moscow,2018-01-17,-9.99737386529814,winter
Moscow,2018-01-18,-6.811894318356904,winter
Moscow,2018-01-19,-6.955125808601762,winter
Moscow,2018-01-20,-5.8122721739603165,winter
Moscow,2018-01-21,-6.901509899419123,winter
Moscow,2018-01-22,-10.958097507352312,winter
Moscow,2018-01-23,-13.056003181211503,winter
Moscow,2018-01-24,-5.686103530800222,winter
Moscow,2018-01-25,-3.26865019938389,winter
Moscow,2018-01-26,-8.275501319578591,winter
Moscow,2018-01-27,-0.9521505375435506,winter
Moscow,2018-01-28,-13.224054065475826,winter
Moscow,2018-01-29,-12.406492185752974,winter
Moscow,2018-01-30,-18.702764752202995,winter
Moscow,2018-01-31,-7.057876030496048,winter
Moscow,2018-02-01,-15.729878123739846,winter
Moscow,2018-02-02,-7.695271557769109,winter
Moscow,2018-02-03,-12.263160061836377,winter
Moscow,2018-02-04,-17.255150472761276,winter
Moscow,2018-02-05,-7.404975024102955,winter
Moscow,2018-02-06,-23.493101490647724,winter
Moscow,2018-02-07,-8.679948319386392,winter
Moscow,2018-02-08,-14.619058264687457,winter
Moscow,2018-02-09,-5.4218414736066025,winter
Moscow,2018-02-10,1.0113998990278361,winter
Moscow,2018-02-11,0.8502453192004502,winter
Moscow,2018-02-12,-0.6510542940303807,winter
Moscow,2018-02-13,-7.948349162838454,winter
Moscow,2018-02-14,-15.284978317093874,winter
Moscow,2018-02-15,-12.455147692785044,winter
Moscow,2018-02-16,-10.37119656204304,winter
Moscow,2018-02-17,-7.527527846559403,winter
Moscow,2018-02-18,-7.260745907739783,winter
Moscow,2018-02-19,-7.1958151007992495,winter
Moscow,2018-02-20,-14.403429563623497,winter
Moscow,2018-02-21,-12.10242981289771,winter
Moscow,2018-02-22,-7.7537050174486435,winter
Moscow,2018-02-23,-7.309841852222519,winter
Moscow,2018-02-24,-9.299517845810152,winter
Moscow,2018-02-25,-0.7454267941525643,winter
Moscow,2018-02-26,-3.5399560619835366,winter
Moscow,2018-02-27,1.978037381428944,winter
Moscow,2018-02-28,-11.489761462600054,winter
Moscow,2018-03-01,8.437400898584322,spring
Moscow,2018-03-02,7.06204853959854,spring
Moscow,2018-03-03,13.314813056899792,spring
Moscow,2018-03-04,-1.3682035188834183,spring
Moscow,2018-03-05,5.16904796931028,spring
Moscow,2018-03-06,3.433933289054605,spring
Moscow,2018-03-07,3.070290216073631,spring
Moscow,2018-03-08,10.843532624871468,spring
Moscow,2018-03-09,-1.8692703648650593,spring
Moscow,2018-03-10,6.885110121991207,spring
Moscow,2018-03-11,2.4327346528332345,spring
Moscow,2018-03-12,0.2456424274562048,spring
Moscow,2018-03-13,0.3993109969708115,spring
Moscow,2018-03-14,9.07261777904044,spring
Moscow,2018-03-15,5.150096520160895,spring
Moscow,2018-03-16,9.269718895566069,spring
Moscow,2018-03-17,10.947180302181588,spring
Moscow,2018-03-18,3.02365499061299,spring
Moscow,2018-03-19,7.932407961978601,spring
Moscow,2018-03-20,1.7220352330953554,spring
Moscow,2018-03-21,2.8114904235176192,spring
Moscow,2018-03-22,12.771398336049181,spring
Moscow,2018-03-23,8.242237445747204,spring
Moscow,2018-03-24,14.30367686715835,spring
Moscow,2018-03-25,-3.7855158841266103,spring
Moscow,2018-03-26,7.603953677571072,spring
Moscow,2018-03-27,8.923429236413547,spring
Moscow,2018-03-28,10.255845796499528,spring
Moscow,2018-03-29,3.5515693910152097,spring
Moscow,2018-03-30,7.874177837257899,spring
Moscow,2018-03-31,6.015329800703376,spring
Moscow,2018-04-01,15.460322084307364,spring
Moscow,2018-04-02,3.188998805738929,spring
Moscow,2018-04-03,-3.6427149398626995,spring
Moscow,2018-04-04,11.952225846554033,spring
Moscow,2018-04-05,0.8935006533926719,spring
Moscow,2018-04-06,9.937057922760783,spring
Moscow,2018-04-07,-0.8627388338947481,spring
Moscow,2018-04-08,9.927573950478873,spring
Moscow,2018-04-09,0.10918941161254825,spring
Moscow,2018-04-10,-1.7861080261106652,spring
Moscow,2018-04-11,-0.06175088144260954,spring
Moscow,2018-04-12,5.303150539525269,spring
Moscow,2018-04-13,2.0891176942840155,spring
Moscow,2018-04-14,1.3891082714967178,spring
Moscow,2018-04-15,5.983936722864302,spring
Moscow,2018-04-16,-0.224870264760753,spring
Moscow,2018-04-17,8.943706830972959,spring
Moscow,2018-04-18,6.645392751562813,spring
Moscow,2018-04-19,16.174182414740628,spring
Moscow,2018-04-20,0.23500151538389158,spring
Moscow,2018-04-21,6.339151350242899,spring
Moscow,2018-04-22,0.9616288726633044,spring
Moscow,2018-04-23,-0.44396660311068903,spring
Moscow,2018-04-24,4.4354766167760395,spring
Moscow,2018-04-25,4.349001662090584,spring
Moscow,2018-04-26,2.3770627919675027,spring
Moscow,2018-04-27,14.741734308504423,spring
Moscow,2018-04-28,6.36803883137933,spring
Moscow,2018-04-29,13.856303758285836,spring
Moscow,2018-04-30,2.0779529502154888,spring
Moscow,2018-05-01,0.08390471592591808,spring
Moscow,2018-05-02,3.099440404989182,spring
Moscow,2018-05-03,2.930014551928853,spring
Moscow,2018-05-04,-3.511005870447395,spring
Moscow,2018-05-05,3.872293908394869,spring
Moscow,2018-05-06,3.8892527862580315,spring
Moscow,2018-05-07,7.340990642180987,spring
Moscow,2018-05-08,3.2752394172024117,spring
Moscow,2018-05-09,0.8657300460383803,spring
Moscow,2018-05-10,0.8061226012033007,spring
Moscow,2018-05-11,7.083983499476359,spring
Moscow,2018-05-12,8.315969969454203,spring
Moscow,2018-05-13,9.285485850566822,spring
Moscow,2018-05-14,-6.971264623495346,spring
Moscow,2018-05-15,6.897582558505581,spring
Moscow,2018-05-16,-1.0864551554305795,spring
Moscow,2018-05-17,6.721171718774409,spring
Moscow,2018-05-18,2.936091963700611,spring
Moscow,2018-05-19,-0.36134912059787894,spring
Moscow,2018-05-20,8.662159134394019,spring
Moscow,2018-05-21,-0.5699178215659781,spring
Moscow,2018-05-22,0.3153117180917171,spring
Moscow,2018-05-23,6.333697386004749,spring
Moscow,2018-05-24,-8.303468252971278,spring
Moscow,2018-05-25,10.359512872814143,spring
Moscow,2018-05-26,8.349425702910747,spring
Moscow,2018-05-27,7.952879085206481,spring
Moscow,2018-05-28,1.3467334901576948,spring
Moscow,2018-05-29,3.604675542274687,spring
Moscow,2018-05-30,6.605052740898282,spring
Moscow,2018-05-31,1.2252204310374415,spring
Moscow,2018-06-01,22.732073463123264,summer
Moscow,2018-06-02,7.842849002972411,summer
Moscow,2018-06-03,27.0732689520393,summer
Moscow,2018-06-04,12.181169376642679,summer
Moscow,2018-06-05,16.932276305516773,summer
Moscow,2018-06-06,18.295898045083874,summer
Moscow,2018-06-07,13.171693358091057,summer
